lon,lat,source,country,substance,area_ha
-61.2701,4.8518,OSM,BR,gold,
-61.2468,4.8493,OSM,BR,gold,
-61.247,4.8529,OSM,BR,gold,
-61.2698,4.8391,OSM,BR,gold,
-61.2853,4.832,OSM,BR,gold,
-61.2808,4.8317,OSM,BR,gold,
-61.2722,4.7834,OSM,BR,gold,
-61.2665,4.784,OSM,BR,gold,
-61.2613,4.7607,OSM,BR,gold,
-61.2995,4.7547,OSM,BR,gold,
-61.3033,4.7545,OSM,BR,gold,
-61.2912,4.7606,OSM,BR,gold,
-61.284,4.761,OSM,BR,gold,
-61.2594,4.7822,OSM,BR,gold,
-61.2497,4.7809,OSM,BR,gold,
-61.2497,4.7845,OSM,BR,gold,
-61.147,4.7564,OSM,BR,gold,
-61.1393,4.7971,OSM,BR,gold,
-61.1481,4.8074,OSM,BR,gold,
-61.1515,4.83,OSM,BR,gold,
-61.1637,4.8371,OSM,BR,gold,
-61.1577,4.8275,OSM,BR,gold,
-61.1693,4.8137,OSM,BR,gold,
-61.129,4.5863,OSM,BR,gold,
-61.1327,4.5936,OSM,BR,gold,
-61.1102,4.6248,OSM,BR,gold,
-61.1006,4.6193,OSM,BR,gold,
-61.1583,4.7668,OSM,BR,gold,
-61.1875,4.7362,OSM,BR,gold,
-61.1778,4.7392,OSM,BR,gold,
-61.1743,4.7366,OSM,BR,gold,
-61.1648,4.7386,OSM,BR,gold,
-61.1343,4.7328,OSM,BR,gold,
-61.1446,4.7248,OSM,BR,gold,
-61.1634,4.7264,OSM,BR,gold,
-61.1506,4.7213,OSM,BR,gold,
-61.1612,4.7026,OSM,BR,gold,
-61.148,4.6972,OSM,BR,gold,
-61.1464,4.7056,OSM,BR,gold,
-61.1147,4.7196,OSM,BR,gold,
-61.1316,4.6988,OSM,BR,gold,
-61.1185,4.7018,OSM,BR,gold,
-61.1405,4.6684,OSM,BR,gold,
-61.1399,4.6708,OSM,BR,gold,
-61.1218,4.6743,OSM,BR,gold,
-61.0822,4.6366,OSM,BR,gold,
-61.7474,4.3553,OSM,BR,gold,
-61.75,4.343,OSM,BR,gold,
-61.7628,4.4323,OSM,BR,,
-61.735,4.4258,OSM,BR,gold,
-61.7448,4.4212,OSM,BR,gold,
-61.755,4.4185,OSM,BR,gold,
-61.7537,4.4152,OSM,BR,gold,
-61.758,4.412,OSM,BR,gold,
-61.7561,4.4088,OSM,BR,gold,
-61.756,4.3977,OSM,BR,gold,
-61.7614,4.3974,OSM,BR,gold,
-61.7615,4.3852,OSM,BR,gold,
-61.764,4.3836,OSM,BR,gold,
-61.7659,4.3786,OSM,BR,gold,
-61.7847,4.3587,OSM,BR,gold,
-61.7222,4.4282,OSM,BR,gold,
-61.6717,4.4614,OSM,BR,gold,
-61.676,4.4564,OSM,BR,gold,
-61.6817,4.4611,OSM,BR,gold,
-61.6959,4.459,OSM,BR,gold,
-61.6993,4.4446,OSM,BR,gold,
-61.7001,4.4474,OSM,BR,gold,
-61.7103,4.4438,OSM,BR,gold,
-61.728,4.4272,OSM,BR,gold,
-61.6213,4.4535,OSM,BR,gold,
-61.6193,4.4605,OSM,BR,gold,
-61.6262,4.4894,OSM,BR,gold,
-61.639,4.4846,OSM,BR,gold,
-61.6601,4.4708,OSM,BR,gold,
-61.6344,4.4435,OSM,BR,gold,
-61.6244,4.4492,OSM,BR,gold,
-61.5709,4.4812,OSM,BR,gold,
-61.5772,4.4816,OSM,BR,gold,
-61.5797,4.4776,OSM,BR,gold,
-61.5798,4.4747,OSM,BR,gold,
-61.5763,4.4746,OSM,BR,gold,
-61.573,4.4758,OSM,BR,gold,
-61.5726,4.4756,OSM,BR,gold,
-61.5788,4.4676,OSM,BR,gold,
-61.5797,4.4607,OSM,BR,gold,
-61.5817,4.4571,OSM,BR,gold,
-61.5815,4.4542,OSM,BR,gold,
-61.5817,4.4554,OSM,BR,gold,
-61.5728,4.459,OSM,BR,gold,
-61.5754,4.4618,OSM,BR,gold,
-61.5774,4.4621,OSM,BR,gold,
-61.5763,4.4641,OSM,BR,gold,
-61.5712,4.465,OSM,BR,gold,
-61.5615,4.4658,OSM,BR,gold,
-61.5619,4.5094,OSM,BR,gold,
-61.5636,4.5087,OSM,BR,gold,
-61.5602,4.4932,OSM,BR,gold,
-61.5608,4.491,OSM,BR,gold,
-61.5375,4.4833,OSM,BR,gold,
-61.5382,4.4823,OSM,BR,gold,
-61.5387,4.4882,OSM,BR,gold,
-61.5371,4.4907,OSM,BR,gold,
-61.5494,4.5057,OSM,BR,gold,
-61.5484,4.5058,OSM,BR,gold,
-61.5478,4.5062,OSM,BR,gold,
-61.5471,4.505,OSM,BR,gold,
-61.5461,4.5036,OSM,BR,gold,
-61.4137,4.6382,OSM,BR,gold,
-61.4525,4.589,OSM,BR,gold,
-61.4571,4.5844,OSM,BR,gold,
-61.4665,4.5769,OSM,BR,gold,
-61.4608,4.5711,OSM,BR,gold,
-61.4516,4.5781,OSM,BR,gold,
-61.5555,4.5615,OSM,BR,gold,
-61.5536,4.5578,OSM,BR,gold,
-61.5552,4.5554,OSM,BR,gold,
-61.5515,4.5692,OSM,BR,gold,
-61.5489,4.5702,OSM,BR,gold,
-61.5282,4.5708,OSM,BR,gold,
-61.5324,4.576,OSM,BR,gold,
-61.5353,4.5698,OSM,BR,gold,
-61.5288,4.5667,OSM,BR,gold,
-61.5271,4.5664,OSM,BR,gold,
-61.5242,4.5658,OSM,BR,gold,
-61.5262,4.5429,OSM,BR,gold,
-61.5235,4.5425,OSM,BR,gold,
-61.5135,4.5452,OSM,BR,gold,
-61.519,4.5444,OSM,BR,gold,
-61.4883,4.5897,OSM,BR,gold,
-61.4911,4.5873,OSM,BR,gold,
-61.4734,4.6109,OSM,BR,gold,
-61.4487,4.6117,OSM,BR,gold,
-61.4555,4.6024,OSM,BR,gold,
-61.4257,4.5502,OSM,BR,gold,
-61.4241,4.5483,OSM,BR,gold,
-61.4263,4.5475,OSM,BR,gold,
-61.844,4.3119,OSM,BR,gold,
-61.8462,4.3089,OSM,BR,gold,
-61.6357,4.5172,OSM,BR,gold,
-61.6313,4.519,OSM,BR,gold,
-61.6159,4.5312,OSM,BR,gold,
-61.6926,4.6075,OSM,BR,gold,
-61.8962,5.3195,OSM,BR,gold,
-61.8558,5.2165,OSM,BR,gold,
-61.8653,5.2243,OSM,BR,gold,
-61.8607,5.2082,OSM,BR,gold,
-61.8589,5.1792,OSM,BR,gold,
-61.8063,5.1251,OSM,BR,gold,
-61.8122,5.1111,OSM,BR,gold,
-61.7705,5.0363,OSM,BR,gold,
-61.7784,5.032,OSM,BR,gold,
-62.283,5.6392,OSM,BR,,
-62.2835,5.6379,OSM,BR,,
-62.2798,5.6439,OSM,BR,,
-62.2811,5.6414,OSM,BR,,
-63.1375,5.217,OSM,BR,,
-63.1366,5.2168,OSM,BR,,
-62.9703,5.4748,OSM,BR,,
-63.6714,5.588,OSM,BR,,
-53.9916,5.0906,OSM,BR,,
-52.3153,4.9077,OSM,BR,sand;gravel,
-52.3959,4.7041,OSM,BR,,
-52.435,4.7456,OSM,BR,,
-53.0094,5.4237,OSM,BR,,
-51.8742,3.9805,OSM,BR,,
-52.7704,5.1029,OSM,BR,,
-53.2028,3.6251,OSM,BR,,
-53.963,5.3555,OSM,BR,,
-53.2704,4.8306,OSM,BR,,
-53.2837,4.8139,OSM,BR,,
-53.2697,4.7871,OSM,BR,,
-53.2969,4.8317,OSM,BR,,
-53.2557,4.8014,OSM,BR,,
-52.4403,4.9524,OSM,BR,,
-52.5855,5.0047,OSM,BR,,
-53.9811,3.6915,OSM,BR,,
-53.9739,3.6919,OSM,BR,,
-53.9737,3.6988,OSM,BR,,
-52.3015,4.3108,OSM,BR,,
-52.3469,4.3281,OSM,BR,,
-52.3182,4.3177,OSM,BR,,
-52.3154,4.2677,OSM,BR,,
-52.3007,4.3066,OSM,BR,,
-52.3094,4.3124,OSM,BR,,
-52.3062,4.3183,OSM,BR,,
-52.2896,4.2894,OSM,BR,,
-52.4766,3.2262,OSM,BR,gold,
-52.4821,3.2378,OSM,BR,gold,
-52.5004,3.2305,OSM,BR,gold,
-52.5156,3.234,OSM,BR,gold,
-52.5022,3.2407,OSM,BR,gold,
-52.5141,3.2415,OSM,BR,gold,
-52.4753,3.2207,OSM,BR,gold,
-52.4713,3.225,OSM,BR,gold,
-52.4669,3.2254,OSM,BR,gold,
-52.4576,3.2319,OSM,BR,gold,
-52.4669,3.2369,OSM,BR,gold,
-52.4498,3.2298,OSM,BR,gold,
-52.4528,3.2322,OSM,BR,gold,
-52.5006,3.2128,OSM,BR,gold,
-52.4984,3.2165,OSM,BR,gold,
-52.4897,3.1942,OSM,BR,gold,
-52.4946,3.2047,OSM,BR,gold,
-52.4918,3.2074,OSM,BR,gold,
-52.4916,3.2098,OSM,BR,gold,
-52.3398,4.8282,OSM,BR,,
-53.1967,5.007,OSM,BR,,
-53.1446,5.0159,OSM,BR,,
-54.0005,5.1037,OSM,BR,,
-53.9887,5.0899,OSM,BR,,
-53.9782,5.067,OSM,BR,,
-53.9781,5.0712,OSM,BR,,
-52.4296,4.1502,OSM,BR,,
-52.4791,4.1361,OSM,BR,gold,
-52.5437,4.1509,OSM,BR,,
-52.4941,4.208,OSM,BR,,
-52.4582,4.1984,OSM,BR,,
-52.6193,4.1906,OSM,BR,,
-52.4153,4.482,OSM,BR,,
-52.3976,4.4985,OSM,BR,,
-52.5682,4.2668,OSM,BR,,
-52.535,4.2608,OSM,BR,,
-52.2912,3.2124,OSM,BR,gold,
-52.2937,3.206,OSM,BR,gold,
-52.4083,4.1526,OSM,BR,,
-52.5283,4.0935,OSM,BR,gold,
-52.5201,4.0923,OSM,BR,gold,
-52.5604,4.0354,OSM,BR,gold,
-52.4591,4.0635,OSM,BR,gold,
-52.4578,4.0667,OSM,BR,gold,
-52.4635,4.0686,OSM,BR,gold,
-53.1931,4.857,OSM,BR,,
-53.175,4.832,OSM,BR,,
-52.5122,4.2202,OSM,BR,,
-52.5069,4.2211,OSM,BR,,
-53.0805,4.758,OSM,BR,,
-52.1146,4.0358,OSM,BR,,
-52.4303,4.197,OSM,BR,,
-52.4122,4.1863,OSM,BR,,
-52.5448,4.0611,OSM,BR,,
-52.2482,3.2573,OSM,BR,,
-52.8537,3.2461,OSM,BR,,
-52.8586,3.2511,OSM,BR,,
-52.8626,3.2568,OSM,BR,,
-52.7533,3.3059,OSM,BR,,
-52.7742,3.3076,OSM,BR,,
-52.7423,3.2831,OSM,BR,,
-52.6755,5.1534,OSM,BR,,
-52.9044,3.3687,OSM,BR,,
-52.8051,3.3722,OSM,BR,,
-52.5851,5.1005,OSM,BR,,
-53.2895,4.8506,OSM,BR,,
-53.1244,4.7697,OSM,BR,,
-53.1232,4.7736,OSM,BR,,
-53.1407,4.7804,OSM,BR,,
-53.1498,4.7817,OSM,BR,,
-53.1519,4.8044,OSM,BR,,
-53.1545,4.8034,OSM,BR,,
-53.1573,4.8031,OSM,BR,,
-53.1579,4.805,OSM,BR,,
-53.122,2.36,OSM,BR,,
-53.1047,2.3595,OSM,BR,,
-52.9102,3.411,OSM,BR,,
-53.0371,3.2874,OSM,BR,,
-53.0291,3.283,OSM,BR,,
-53.0377,3.2799,OSM,BR,,
-53.0395,3.2689,OSM,BR,,
-52.9669,3.1749,OSM,BR,,
-53.7513,3.4003,OSM,BR,,
-53.5885,3.7537,OSM,BR,,
-53.5554,3.7174,OSM,BR,,
-53.5343,3.6872,OSM,BR,,
-53.534,3.7008,OSM,BR,,
-53.5087,3.7244,OSM,BR,,
-53.5246,3.7259,OSM,BR,,
-53.5236,3.7418,OSM,BR,,
-53.5367,3.7456,OSM,BR,,
-53.5697,3.7634,OSM,BR,,
-53.5866,3.767,OSM,BR,,
-53.3782,3.851,OSM,BR,,
-53.3975,3.8776,OSM,BR,,
-53.3699,3.8575,OSM,BR,,
-53.3683,3.8493,OSM,BR,,
-53.3371,3.856,OSM,BR,,
-53.2518,4.8637,OSM,BR,,
-53.2679,4.8685,OSM,BR,,
-53.2755,4.8591,OSM,BR,,
-53.2858,4.8648,OSM,BR,,
-53.2636,4.888,OSM,BR,gold,
-53.2609,4.8205,OSM,BR,,
-53.2573,4.8106,OSM,BR,,
-53.2714,4.8464,OSM,BR,,
-53.275,4.8407,OSM,BR,,
-53.249,4.8434,OSM,BR,,
-53.2311,4.8479,OSM,BR,,
-53.2343,4.8647,OSM,BR,,
-53.2609,4.7989,OSM,BR,,
-53.2604,4.7992,OSM,BR,,
-53.2607,4.8099,OSM,BR,,
-53.265,4.8093,OSM,BR,,
-53.2694,4.8056,OSM,BR,,
-53.2547,4.793,OSM,BR,,
-53.2559,4.7752,OSM,BR,,
-53.3024,4.8035,OSM,BR,,
-53.2765,4.7617,OSM,BR,,
-53.2581,4.7668,OSM,BR,,
-53.2573,4.7532,OSM,BR,,
-53.4638,4.9294,OSM,BR,,
-53.4658,4.9314,OSM,BR,,
-53.5101,4.9997,OSM,BR,,
-53.5168,5.0096,OSM,BR,,
-53.3867,4.919,OSM,BR,,
-53.3847,4.9166,OSM,BR,,
-53.3752,4.9147,OSM,BR,,
-53.4353,4.9358,OSM,BR,,
-53.4258,4.936,OSM,BR,,
-53.4229,4.9305,OSM,BR,,
-53.4172,4.9238,OSM,BR,,
-53.4143,4.9284,OSM,BR,,
-53.4114,4.9287,OSM,BR,,
-53.2972,4.8577,OSM,BR,,
-53.5703,3.6109,OSM,BR,,
-53.5602,3.6108,OSM,BR,,
-53.5949,3.5846,OSM,BR,,
-53.6199,3.6947,OSM,BR,,
-53.7067,3.655,OSM,BR,,
-53.7067,3.6282,OSM,BR,,
-53.705,3.6191,OSM,BR,,
-53.692,3.6114,OSM,BR,,
-53.5967,3.6312,OSM,BR,,
-53.6256,3.6366,OSM,BR,,
-53.6234,3.6453,OSM,BR,,
-53.6264,3.6443,OSM,BR,,
-53.6116,3.647,OSM,BR,,
-53.62,3.6556,OSM,BR,,
-53.6355,3.6634,OSM,BR,,
-53.6342,3.6659,OSM,BR,,
-53.6364,3.6376,OSM,BR,,
-53.4921,3.6253,OSM,BR,,
-53.4922,3.6029,OSM,BR,,
-53.5191,3.6568,OSM,BR,,
-53.9231,3.8076,OSM,BR,,
-53.906,3.8491,OSM,BR,,
-53.9063,3.8548,OSM,BR,,
-53.8911,3.8365,OSM,BR,,
-53.8805,3.8484,OSM,BR,,
-53.8754,3.8515,OSM,BR,,
-53.774,3.797,OSM,BR,,
-53.7692,3.7875,OSM,BR,,
-53.5966,3.8453,OSM,BR,,
-53.5769,3.8253,OSM,BR,,
-53.5227,3.7839,OSM,BR,,
-53.5296,3.7849,OSM,BR,,
-53.5395,3.7952,OSM,BR,,
-53.5498,3.8254,OSM,BR,,
-53.5622,3.829,OSM,BR,,
-53.4038,3.8555,OSM,BR,,
-53.7838,3.7645,OSM,BR,,
-53.7914,3.763,OSM,BR,,
-53.5014,3.9697,OSM,BR,,
-53.4882,3.9627,OSM,BR,,
-53.4531,3.9466,OSM,BR,,
-53.5878,3.9631,OSM,BR,,
-53.5957,3.9652,OSM,BR,,
-53.605,3.9655,OSM,BR,,
-53.5864,3.9325,OSM,BR,,
-53.5613,3.9223,OSM,BR,,
-53.5708,3.9116,OSM,BR,,
-53.5742,3.8741,OSM,BR,,
-53.5718,3.8717,OSM,BR,,
-53.8741,3.8598,OSM,BR,,
-53.8926,3.8617,OSM,BR,,
-53.9936,3.8668,OSM,BR,,
-52.8033,3.2504,OSM,BR,,
-52.7836,3.252,OSM,BR,,
-52.8462,3.2214,OSM,BR,,
-52.8448,3.2472,OSM,BR,,
-52.8743,3.2522,OSM,BR,,
-52.8746,3.2556,OSM,BR,,
-52.8896,3.2586,OSM,BR,,
-53.9654,5.0727,OSM,BR,,
-53.939,4.8251,OSM,BR,,
-53.843,4.8636,OSM,BR,,
-53.8433,4.8356,OSM,BR,,
-53.8608,4.8518,OSM,BR,,
-53.8426,4.8482,OSM,BR,,
-53.8804,4.8541,OSM,BR,,
-53.7426,5.0196,OSM,BR,,
-53.7377,5.0182,OSM,BR,,
-53.7422,5.0303,OSM,BR,,
-53.7477,5.0546,OSM,BR,,
-53.6741,5.0468,OSM,BR,gold,
-53.7146,5.0383,OSM,BR,gold,
-53.5982,5.022,OSM,BR,,
-53.5682,4.9973,OSM,BR,,
-53.5607,4.9907,OSM,BR,,
-53.5593,4.9886,OSM,BR,,
-53.5867,5.0583,OSM,BR,,
-53.5964,5.057,OSM,BR,,
-53.5843,5.0075,OSM,BR,,
-53.9641,4.8652,OSM,BR,,
-53.77,4.7556,OSM,BR,,
-53.7654,4.726,OSM,BR,,
-53.7713,4.7201,OSM,BR,,
-53.7611,4.7098,OSM,BR,,
-53.82,4.6918,OSM,BR,,
-53.8236,4.7351,OSM,BR,,
-53.8013,4.739,OSM,BR,,
-53.8005,4.7476,OSM,BR,,
-53.8196,4.7584,OSM,BR,,
-53.7786,4.7348,OSM,BR,,
-53.7947,4.8278,OSM,BR,,
-53.8074,4.7663,OSM,BR,,
-53.774,4.7698,OSM,BR,,
-53.7924,4.7866,OSM,BR,,
-53.8165,4.8107,OSM,BR,,
-53.8148,4.8181,OSM,BR,,
-53.8124,4.8224,OSM,BR,,
-53.6754,4.7394,OSM,BR,,
-53.8318,4.7033,OSM,BR,,
-53.8335,4.7234,OSM,BR,,
-53.8257,4.7376,OSM,BR,,
-53.851,4.7428,OSM,BR,,
-53.8488,4.7512,OSM,BR,,
-53.8761,4.7477,OSM,BR,,
-53.8845,4.7473,OSM,BR,,
-53.9078,4.7159,OSM,BR,,
-53.9008,4.7305,OSM,BR,,
-53.8876,4.69,OSM,BR,,
-53.9117,4.6706,OSM,BR,,
-53.9525,4.7429,OSM,BR,,
-53.9594,4.7402,OSM,BR,,
-53.9636,4.7359,OSM,BR,,
-53.9506,4.7363,OSM,BR,,
-53.9407,4.7316,OSM,BR,,
-53.9529,4.7202,OSM,BR,,
-53.9568,4.7127,OSM,BR,,
-53.9538,4.7208,OSM,BR,,
-53.9491,4.7051,OSM,BR,,
-53.9784,4.7552,OSM,BR,,
-53.9444,4.7451,OSM,BR,,
-53.9379,4.742,OSM,BR,,
-53.9341,4.7418,OSM,BR,,
-53.9271,4.7424,OSM,BR,,
-53.923,4.74,OSM,BR,,
-53.9177,4.7406,OSM,BR,,
-53.9165,4.7325,OSM,BR,,
-53.9208,4.7186,OSM,BR,,
-53.9171,4.6712,OSM,BR,,
-53.9562,4.8216,OSM,BR,,
-53.947,4.8249,OSM,BR,,
-53.9833,4.7714,OSM,BR,,
-53.9797,4.777,OSM,BR,,
-53.8313,4.7943,OSM,BR,,
-53.8445,4.7791,OSM,BR,,
-53.8538,4.7699,OSM,BR,,
-53.8635,4.7641,OSM,BR,,
-53.9202,5.0194,OSM,BR,,
-53.9261,5.0206,OSM,BR,,
-53.9366,5.0249,OSM,BR,,
-53.9618,5.0332,OSM,BR,,
-53.9544,5.0383,OSM,BR,,
-53.9164,5.0764,OSM,BR,gold,
-53.938,5.0645,OSM,BR,,
-53.9464,5.0648,OSM,BR,,
-53.9512,5.053,OSM,BR,,
-53.9419,5.0581,OSM,BR,,
-53.9137,5.079,OSM,BR,,
-53.8946,5.0673,OSM,BR,,
-53.8873,5.0659,OSM,BR,,
-53.8687,5.0638,OSM,BR,,
-53.8344,5.0702,OSM,BR,,
-53.8669,5.0093,OSM,BR,,
-53.8574,5.0245,OSM,BR,,
-53.8395,4.993,OSM,BR,,
-53.8514,4.9946,OSM,BR,,
-53.8512,5.0004,OSM,BR,,
-53.9378,4.9467,OSM,BR,,
-53.9266,4.8509,OSM,BR,,
-53.9287,4.8892,OSM,BR,,
-53.9391,4.8993,OSM,BR,,
-53.9502,4.908,OSM,BR,,
-53.9683,4.8656,OSM,BR,,
-53.983,4.8503,OSM,BR,,
-53.9955,4.8401,OSM,BR,,
-53.8371,4.8624,OSM,BR,,
-52.8738,4.8405,OSM,BR,,
-52.548,4.0898,OSM,BR,,
-52.8725,5.3194,OSM,BR,sand,
-53.2513,4.7426,OSM,BR,,
-53.2595,4.7396,OSM,BR,,
-53.2324,4.7984,OSM,BR,,
-53.2359,4.799,OSM,BR,,
-53.2357,4.7855,OSM,BR,,
-53.2227,4.7943,OSM,BR,,
-53.165,4.7901,OSM,BR,,
-53.1626,4.7988,OSM,BR,,
-53.1715,4.7922,OSM,BR,,
-53.1718,4.8084,OSM,BR,,
-52.297,4.3956,OSM,BR,,
-52.0628,2.9123,OSM,BR,,
-52.0675,2.9006,OSM,BR,,
-51.7207,2.4528,OSM,BR,,
-51.7292,2.4576,OSM,BR,,
-51.5968,3.0785,OSM,BR,,
-51.5682,3.0794,OSM,BR,,
-51.5622,3.0803,OSM,BR,,
-51.5602,3.0814,OSM,BR,,
-51.5617,3.0781,OSM,BR,,
-51.5605,3.0758,OSM,BR,,
-51.5566,3.0717,OSM,BR,,
-52.4021,4.5677,OSM,BR,,
-52.4085,4.5665,OSM,BR,,
-52.4071,4.5773,OSM,BR,,
-52.4148,4.5752,OSM,BR,,
-52.4206,4.5723,OSM,BR,,
-52.4002,4.5751,OSM,BR,,
-52.4165,4.5942,OSM,BR,,
-52.386,4.5941,OSM,BR,,
-52.3909,4.5799,OSM,BR,,
-52.6172,4.2359,OSM,BR,,
-52.6214,4.204,OSM,BR,,
-52.6302,4.2256,OSM,BR,,
-52.6386,4.2328,OSM,BR,,
-52.6423,4.2367,OSM,BR,,
-52.8845,4.804,OSM,BR,,
-52.8817,4.7938,OSM,BR,,
-52.8985,4.7816,OSM,BR,,
-53.1786,3.3614,OSM,BR,,
-52.291,4.8951,OSM,BR,clay,
-52.998,4.8686,OSM,BR,gold,
-52.4653,4.4828,OSM,BR,,
-53.9552,3.7151,OSM,BR,,
-53.5242,5.1078,OSM,BR,gold,
-53.5687,5.0942,OSM,BR,gold,
-53.5586,5.0948,OSM,BR,gold,
-53.5405,5.0713,OSM,BR,gold,
-53.623,5.152,OSM,BR,gold,
-53.635,5.166,OSM,BR,gold,
-53.3603,3.8821,OSM,BR,gold,
-53.2403,3.8332,OSM,BR,gold,
-53.2658,3.8195,OSM,BR,gold,
-53.2777,3.8104,OSM,BR,gold,
-53.9421,5.0986,OSM,BR,gold,
-53.9572,5.0987,OSM,BR,gold,
-53.8777,5.0695,OSM,BR,gold,
-53.8978,5.0724,OSM,BR,gold,
-53.9164,5.0764,OSM,BR,gold,
-53.8794,5.082,OSM,BR,gold,
-53.758,5.0842,OSM,BR,gold,
-53.7044,5.0796,OSM,BR,gold,
-52.4327,4.7719,OSM,BR,,
-52.4351,4.7701,OSM,BR,,
-52.5935,4.2496,OSM,BR,,
-52.5943,4.2577,OSM,BR,,
-53.0981,5.3445,OSM,BR,,
-53.586,5.4246,OSM,BR,,
-52.4891,4.2926,OSM,BR,,
-52.4991,4.2685,OSM,BR,,
-52.5038,4.2708,OSM,BR,,
-52.4861,4.2726,OSM,BR,,
-52.4675,4.2561,OSM,BR,,
-52.3935,4.4916,OSM,BR,,
-52.6464,4.5433,OSM,BR,,
-52.3196,4.3646,OSM,BR,,
-52.3017,4.3291,OSM,BR,,
-52.3075,4.3249,OSM,BR,,
-52.0949,4.2649,OSM,BR,,
-51.9801,4.2227,OSM,BR,,
-51.9862,4.2254,OSM,BR,,
-51.9919,4.2296,OSM,BR,,
-53.1668,3.3593,OSM,BR,,
-53.1033,3.317,OSM,BR,,
-53.1443,3.3195,OSM,BR,,
-52.2333,4.2293,OSM,BR,,
-52.6831,4.5193,OSM,BR,,
-52.7235,4.5156,OSM,BR,,
-52.6583,4.5792,OSM,BR,,
-52.6648,4.5657,OSM,BR,,
-52.6617,4.57,OSM,BR,,
-52.7541,4.5815,OSM,BR,,
80.6469,7.191,OSM,IN,gravel,
80.6023,7.009,OSM,IN,,
78.0687,10.7092,OSM,IN,,
78.7812,10.5263,OSM,IN,,
78.7722,10.5218,OSM,IN,,
78.7534,10.5107,OSM,IN,,
78.177,9.9193,OSM,IN,,
78.4435,10.0764,OSM,IN,,
78.404,10.0619,OSM,IN,,
78.9458,10.977,OSM,IN,,
78.9465,10.9881,OSM,IN,,
78.9339,10.9601,OSM,IN,cement,
78.1079,9.3705,OSM,IN,,
78.0941,9.3891,OSM,IN,,
78.1614,9.3132,OSM,IN,,
78.0408,9.7684,OSM,IN,,
78.0751,9.7926,OSM,IN,,
78.1933,9.9714,OSM,IN,,
78.7994,10.7603,OSM,IN,,
78.8045,10.7743,OSM,IN,,
80.0393,6.8728,OSM,IN,,
79.9932,6.8565,OSM,IN,,
79.9676,6.8891,OSM,IN,,
78.1715,9.372,OSM,IN,,
78.417,9.894,OSM,IN,,
78.4247,9.8957,OSM,IN,,
78.4254,9.892,OSM,IN,,
78.4029,9.8896,OSM,IN,,
78.1381,9.5672,OSM,IN,,
78.1323,9.5775,OSM,IN,,
78.2217,9.9437,OSM,IN,,
78.2408,9.9542,OSM,IN,,
78.1153,10.7138,OSM,IN,,
80.479,8.556,OSM,IN,,
80.479,8.5625,OSM,IN,,
80.7411,6.0109,OSM,IN,,
80.7423,6.0114,OSM,IN,,
80.7402,6.0117,OSM,IN,,
80.007,6.9209,OSM,IN,,
80.9763,8.0596,OSM,IN,,
80.5597,8.6521,OSM,IN,,
80.563,8.6519,OSM,IN,,
80.0047,6.9136,OSM,IN,,
80.0305,6.8709,OSM,IN,,
80.0576,7.2458,OSM,IN,,
80.0568,6.8183,OSM,IN,,
80.012,6.9056,OSM,IN,,
79.9951,6.9267,OSM,IN,,
79.9927,6.9277,OSM,IN,,
79.9936,6.9309,OSM,IN,,
79.9901,6.9305,OSM,IN,,
79.972,6.9432,OSM,IN,,
79.9685,6.943,OSM,IN,,
79.9693,6.9453,OSM,IN,,
80.2656,7.4121,OSM,IN,,
80.1503,7.2409,OSM,IN,,
80.7371,6.6206,OSM,IN,,
80.0334,6.9789,OSM,IN,,
79.964,7.2588,OSM,IN,,
81.1028,6.2108,OSM,IN,,
81.1007,6.2127,OSM,IN,,
81.1115,6.1518,OSM,IN,,
80.6367,9.1432,OSM,IN,,
80.6233,8.0746,OSM,IN,,
81.2996,6.3777,OSM,IN,,
80.9088,6.0924,OSM,IN,,
80.9047,6.0984,OSM,IN,,
80.0311,6.7851,OSM,IN,,
80.0314,6.8659,OSM,IN,,
80.0999,6.8602,OSM,IN,,
80.273,7.0864,OSM,IN,,
80.7531,6.0881,OSM,IN,,
80.7714,6.103,OSM,IN,,
80.7271,6.1054,OSM,IN,,
79.9905,7.0618,OSM,IN,,
80.557,8.7622,OSM,IN,granite,
80.6973,6.0909,OSM,IN,,
79.9898,6.8609,OSM,IN,,
80.7536,6.0093,OSM,IN,,
79.9659,7.036,OSM,IN,,
79.9658,7.0364,OSM,IN,,
79.9798,7.0684,OSM,IN,,
79.9814,7.0678,OSM,IN,,
80.0951,7.0526,OSM,IN,,
79.963,7.0388,OSM,IN,,
79.9779,6.8845,OSM,IN,,
80.0267,6.9052,OSM,IN,,
80.0513,6.9283,OSM,IN,,
80.0096,7.004,OSM,IN,,
80.0322,6.9819,OSM,IN,,
80.0319,6.9879,OSM,IN,,
80.1442,6.9691,OSM,IN,,
80.0567,6.9186,OSM,IN,,
80.0125,6.9085,OSM,IN,,
80.0076,6.9249,OSM,IN,,
80.0946,6.9664,OSM,IN,,
79.9836,7.0688,OSM,IN,,
81.106,6.1489,OSM,IN,,
81.1022,6.1471,OSM,IN,,
80.1589,7.2305,OSM,IN,,
80.1591,7.2291,OSM,IN,,
81.5278,7.6942,OSM,IN,,
80.2508,6.0151,OSM,IN,,
80.9825,7.0076,OSM,IN,,
80.9294,6.8181,OSM,IN,,
80.2283,6.9273,OSM,IN,,
80.4147,8.7224,OSM,IN,,
80.411,8.7199,OSM,IN,,
